CódigoItem,Descricao,Cidade Entrega,UF,Data Emissão NF,Valor
28657800239,LILTURYDO_ 40 AC,Braço do Norte,SC,2019-08-05,43556.4000000
20601120231,LOIHEDORY_ 180AP,Braço do Norte,SC,2019-09-25,26989.6050000
28657800239,LILTURYDO_ 40 AC,Braço do Norte,SC,2019-09-25,43555.8600000
20601120231,LOIHEDORY_ 180AP,Braço do Norte,SC,2019-10-23,28404.0000000
28657800239,LILTURYDO_ 40 AC,Braço do Norte,SC,2019-10-23,43555.8600000
21608160231,DIOKRIBUI_DER 20,Braço do Norte,SC,2019-10-30,15764.8734000
28657800239,LILTURYDO_ 40 AC,Braço do Norte,SC,2019-10-30,43555.8600000
27659520239,LILTURYDO_ 65 AC,Braço do Norte,SC,2019-10-30,54000.0000000
27667050239,LILTURYDO_ 65 AC,Braço do Norte,SC,2019-11-26,55188.0000000
20601120231,LOIHEDORY_ 180AP,Braço do Norte,SC,2019-11-26,28404.0000000
43661790252,LILTURYDO_IONADA,Braço do Norte,SC,2019-12-18,28431.0000000
28657800239,LILTURYDO_ 40 AC,Braço do Norte,SC,2019-12-18,43555.8600000
28657800239,LILTURYDO_ 40 AC,Braço do Norte,SC,2019-12-18,43555.8600000
19653100228,VERTICYL _ICCOLA,Braço do Norte,SC,2019-12-20,34831.6200000
28659470239,LILTURYDO_ 25 AC,Braço do Norte,SC,2020-04-15,35937.0000000
27667050239,LILTURYDO_ 65 AC,Braço do Norte,SC,2020-04-15,51462.0000000
27667050239,LILTURYDO_ 65 AC,Braço do Norte,SC,2020-04-15,51462.0000000
27674930239,LILTURYDO_ 80 AC,Braço do Norte,SC,2020-05-26,64584.0000000
27612110239,LILTURYDO_ 80 AC,Braço do Norte,SC,2020-07-13,55188.0000000
27600030238,LOIHEDORY_ SUPER,Naviraí,MS,2018-10-18,24437.7000000
20601950231,LOIHEDORY_ 150AP,Naviraí,MS,2019-02-22,34626.6900000
27600660238,LOIHEDORY_ SUPER,Naviraí,MS,2019-09-13,24556.5000000
28627960240,LILTURYDO_RW-110,Nova Mutum,MT,2018-01-17,97200.0000000
28627960240,LILTURYDO_RW-110,Nova Mutum,MT,2018-01-17,97200.0000000
27600030238,LOIHEDORY_ SUPER,Bom Princípio,RS,2017-12-06,22146.4800000
24519600234,DIOKRIBUI_ 75 SC,Campinápolis,MT,2017-11-27,48600.0000000
21608120231,DIOKRIBUI_DER 20,São José do Rio Claro,MT,2017-12-19,21319.2000000
28600240239,LILTURYDO_ 40 AC,Ourinhos,SP,2018-01-31,50382.0000000
19418150228,VERTICYL _ICCOLA,Água Boa,MT,2018-03-16,32130.0000000
24608460234,DIOKRIBUI_ 45 SC,Porto Velho,RO,2018-02-26,38042.4600000
21608130231,DIOKRIBUI_DER 20,Bom Jesus,RS,2017-12-18,12968.1000000
27627430239,LILTURYDO_ RW-85,São Manuel,SP,2018-01-29,74736.0000000
31630510240,LILTURYDO_RW-110,Ourinhos,SP,2018-03-29,93289.3200000
31630510240,LILTURYDO_RW-110,Ourinhos,SP,2018-04-05,93289.3200000
27600800239,LILTURYDO_ RW-85,Adamantina,SP,2018-02-08,68661.0000000
19418150228,VERTICYL _ICCOLA,Recife,PE,2018-01-26,32400.0000000
20601130231,LOIHEDORY_ 180AP,Caxias do Sul,RS,2018-01-31,26417.9340000
19613070228,VERTICYL _ICCOLA,Brumado,BA,2018-03-15,43113.6000000
30600770239,LILTURYDO_ RW-85,Araguaiana,MT,2018-04-09,68904.0000000
27600800239,LILTURYDO_ RW-85,Cacoal,RO,2018-04-09,71617.0248000
24608330234,DIOKRIBUI_ 45 SC,Cacoal,RO,2018-04-09,34697.7918000
27600660238,LOIHEDORY_ SUPER,Tangará,SC,2018-09-20,21961.8000000
19613070228,VERTICYL _ICCOLA,Parnamirim,RN,2018-02-28,38804.4000000
25453920237,LILTURYDO_IW 120,Correntina,BA,2018-06-13,90511.5600000
19613070228,VERTICYL _ICCOLA,Bom Jesus da Lapa,BA,2018-03-15,43113.6000000
36632000247,LILTURYDO_ HYDRO,Vilhena,RO,2018-04-13,312120.0000000
22327200233,SEGYDORY _O 2000,Aparecida do Taboado,MS,2018-04-16,18900.0000000
27602340239,LILTURYDO_ RW-65,Itinga do Maranhão,MA,2018-04-10,83484.0000000
24608460234,DIOKRIBUI_ 45 SC,Paraíso das Águas,MS,2018-02-22,42390.0000000
27600660238,LOIHEDORY_ SUPER,Cianorte,PR,2018-03-16,23546.7000000
20601170231,LOIHEDORY_ 180AP,Brotas,SP,2018-03-28,35348.4000000
19653100228,VERTICYL _ICCOLA,Brotas,SP,2020-09-22,46764.0000000
27602330239,LILTURYDO_ RW-65,Jaciara,MT,2018-03-21,64800.0000000
20601950231,LOIHEDORY_ 150AP,Braço do Norte,SC,2018-09-27,27319.6800000
36634000247,LILTURYDO_ HYDRO,Nova Lacerda,MT,2018-11-07,267300.0000000
19418150228,VERTICYL _ICCOLA,Jales,SP,2018-04-24,27765.7200000
21640160231,MOINHO TU_H-1000,Alto Garças,MT,2018-08-22,246661.6860000
36634000247,LILTURYDO_ HYDRO,Bastos,SP,2018-06-15,310500.0000000
20601950231,LOIHEDORY_ 150AP,Feira de Santana,BA,2018-05-16,30456.0000000
24608460234,DIOKRIBUI_ 45 SC,Serranópolis,GO,2019-05-15,42822.0000000
27602330239,LILTURYDO_ RW-65,Nova Crixás,GO,2018-05-03,63720.0000000
27638100238,LILTURYDO_ HYDRO,Paraúna,GO,2018-06-25,243000.0000000
28619560239,LILTURYDO_ 40 AC,Jaboticabal,SP,2018-05-14,58313.9952000
20638140231,LILTURYDO_RW-150,Iaciara,GO,2018-06-07,140400.0000000
21630460231,DIOKRIBUI_DER 20,Araguaiana,MT,2018-05-04,27113.4000000
24638950236,LILTURYDO_MIW 80,Sítio do Mato,BA,2019-03-13,66636.0000000
30602320239,LILTURYDO_ RW-65,Itaúba,MT,2018-05-07,63180.0000000
20601990231,LOIHEDORY_ 150AP,Una,BA,2018-06-14,35521.2000000
19418150228,VERTICYL _ICCOLA,Jataúba,PE,2018-07-27,32940.0000000
27600040238,LOIHEDORY_ SUPER,Marabá,PA,2018-05-30,26670.6000000
27602330239,LILTURYDO_ RW-65,Terra Nova do Norte,MT,2018-05-10,68580.0000000
27643150239,LILTURYDO_ RW-85,Tabaporã,MT,2018-07-05,84726.0000000
19639160228,VERTICYL _ICCOLA,Palmeira,PR,2018-10-09,38070.0000000
27600660238,LOIHEDORY_ SUPER,Chapadão do Sul,MS,2019-07-19,21600.0000000
29639600241,LILTURYDO_W-110T,Tarabai,SP,2018-05-03,105753.6000000
31600150240,LILTURYDO_RW-110,Nossa Senhora do Livramento,MT,2018-05-25,79650.0000000
27602330239,LILTURYDO_ RW-65,Terra Nova do Norte,MT,2018-06-28,68580.0000000
43640000254,LILTURYDO_ HYDRO,Canarana,MT,2018-07-13,351000.0000000
43640000254,LILTURYDO_ HYDRO,Canarana,MT,2018-08-07,297000.0000000
20599780231,LILTURYDO_RW-150,Canarana,MT,2019-03-12,151200.0000000
10599840229,LYNCYDORY_C-8511,Canarana,MT,2020-03-23,70200.0000000
27602330239,LILTURYDO_ RW-65,Terra Nova do Norte,MT,2018-05-29,68580.0000000
31630510240,LILTURYDO_RW-110,Ourinhos,SP,2018-04-09,93289.3200000
30602310239,LILTURYDO_ RW-65,Araçatuba,SP,2018-06-21,49029.3000000
30639900239,LILTURYDO_ RW-65,Araçatuba,SP,2018-12-19,49029.3000000
19613080228,VERTICYL _ICCOLA,Araçatuba,SP,2019-04-10,34182.0000000
19639160228,VERTICYL _ICCOLA,Araçatuba,SP,2019-04-10,31746.6000000
30671170239,LILTURYDO_ RW-65,Araçatuba,SP,2019-08-27,49086.0000000
21618620231,DIOKRIBUI_DER 20,Araçatuba,SP,2019-09-05,18387.0000000
19653100228,VERTICYL _ICCOLA,Araçatuba,SP,2019-10-09,37422.0000000
24662220236,LILTURYDO_MIW 80,Araçatuba,SP,2019-12-04,52218.0000000
20601950231,LOIHEDORY_ 150AP,Araçatuba,SP,2019-12-19,25083.0000000
19653100228,VERTICYL _ICCOLA,Araçatuba,SP,2019-12-19,35910.0000000
31600150240,LILTURYDO_RW-110,Araçatuba,SP,2020-03-27,77814.0000000
27602330239,LILTURYDO_ RW-65,Araçatuba,SP,2020-04-03,56646.0000000
21618620231,DIOKRIBUI_DER 20,Araçatuba,SP,2020-08-12,17928.0000000
10599860229,LYNCYDORY_C-8511,Araçatuba,SP,2020-08-20,58968.0000000
30638930239,LILTURYDO_ RW-85,Araçatuba,SP,2020-08-27,60804.0000000
31640490240,LILTURYDO_RW-110,Pitangui,MG,2018-06-28,66735.2520000
27623100239,LILTURYDO_ 80 AC,Ituverava,SP,2018-05-30,68580.0000000
27602330239,LILTURYDO_ RW-65,Terra Nova do Norte,MT,2018-10-31,62441.2800000
27602330239,LILTURYDO_ RW-65,Terra Nova do Norte,MT,2018-10-31,56948.4000000
28645170240,LILTURYDO_RW-85T,Terra Nova do Norte,MT,2018-12-12,71593.2000000
27602330239,LILTURYDO_ RW-65,Terra Nova do Norte,MT,2019-02-15,59170.9158000
28650990240,LILTURYDO_RW-65T,Terra Nova do Norte,MT,2019-02-19,60561.0000000
24622910236,LILTURYDO_MIW 80,Terra Nova do Norte,MT,2019-02-28,53492.4000000
27659990239,LILTURYDO_ RW-65,Terra Nova do Norte,MT,2019-08-01,59616.0000000
28650990240,LILTURYDO_RW-65T,Terra Nova do Norte,MT,2019-08-07,63379.8000000
28650990240,LILTURYDO_RW-65T,Terra Nova do Norte,MT,2019-08-30,60844.5000000
28650990240,LILTURYDO_RW-65T,Terra Nova do Norte,MT,2019-09-25,60844.5000000
10599840229,LYNCYDORY_C-8511,Terra Nova do Norte,MT,2019-10-18,57361.6080000
30639900239,LILTURYDO_ RW-65,Terra Nova do Norte,MT,2020-02-28,52165.6200000
28650990240,LILTURYDO_RW-65T,Terra Nova do Norte,MT,2020-03-23,59022.0000000
28650990240,LILTURYDO_RW-65T,Terra Nova do Norte,MT,2020-04-08,63396.0000000
28650990240,LILTURYDO_RW-65T,Terra Nova do Norte,MT,2020-05-07,60210.5400000
28657770240,LILTURYDO_RW-65T,Terra Nova do Norte,MT,2020-05-29,63126.0000000
28650990240,LILTURYDO_RW-65T,Terra Nova do Norte,MT,2020-06-05,61182.0000000
27684170239,LILTURYDO_ 65 SC,Terra Nova do Norte,MT,2020-06-15,50760.0000000
28650990240,LILTURYDO_RW-65T,Terra Nova do Norte,MT,2020-06-23,61182.0000000
28657770240,LILTURYDO_RW-65T,Terra Nova do Norte,MT,2020-06-24,63396.0000000
28657770240,LILTURYDO_RW-65T,Terra Nova do Norte,MT,2020-08-10,63396.0000000
31600150240,LILTURYDO_RW-110,Campina Verde,MG,2018-06-28,99900.0000000
25453920237,LILTURYDO_IW 120,Nova Esperança,PR,2018-06-19,82015.1352000
25453920237,LILTURYDO_IW 120,Nova Esperança,PR,2018-06-19,82015.1406000
25617980236,LILTURYDO_MIW 40,Mineiros,GO,2018-06-25,41040.0000000
27600650238,LOIHEDORY_ SUPER,Feira de Santana,BA,2018-08-13,20968.2000000
22327200233,SEGYDORY _O 2000,Alegrete,RS,2018-05-04,16740.0000000
28600240239,LILTURYDO_ 40 AC,Aurilândia,GO,2018-06-29,54000.0000000
28619560239,LILTURYDO_ 40 AC,Oliveira,MG,2018-06-12,46440.0000000
10599840229,LYNCYDORY_C-8511,Paulo de Faria,SP,2018-08-03,60744.2976000
25617980236,LILTURYDO_MIW 40,Guararapes,SP,2018-06-05,42120.0000000
32641170241,LILTURYDO_W-110T,Campo Novo do Parecis,MT,2018-08-09,85001.4000000
23644100239,DIOKRIBUI_R 270C,Barretos,SP,2018-08-20,178448.9400000
34639500245,LILTURYDO_ HYDRO,Barretos,SP,2018-10-11,439794.9000000
24609310234,DIOKRIBUI_ 75 SC,Alcinópolis,MS,2018-05-18,48600.0000000
20602010231,LOIHEDORY_ 150AP,Juazeiro do Norte,CE,2018-10-22,28350.0000000
30602310239,LILTURYDO_ RW-65,Aparecida do Rio Doce,GO,2019-01-04,54000.0000000
27602330239,LILTURYDO_ RW-65,Nova Mutum,MT,2018-07-06,57539.7000000
18642940231,LILTURYDO_RW-150,São José do Rio Claro,MT,2018-07-24,153900.0000000
28643140240,LILTURYDO_RW-110,Pimenta Bueno,RO,2018-09-14,102600.0000000
28600170240,LILTURYDO_RW-110,Pimenta Bueno,RO,2019-09-13,95931.0000000
36634000247,LILTURYDO_ HYDRO,Paulo de Faria,SP,2018-07-13,280800.0000000
27602330239,LILTURYDO_ RW-65,Araguaiana,MT,2018-10-17,62100.0000000
27602340239,LILTURYDO_ RW-65,Cocalinho,MT,2018-10-01,61020.0000000
28643160240,LILTURYDO_100 AC,Buri,SP,2018-08-30,89208.0000000
20601950231,LOIHEDORY_ 150AP,Cáceres,MT,2018-06-29,27734.0328000
28643060240,LILTURYDO_RW-110,Vila Rica,MT,2018-07-19,102600.0000000
27462310238,LOIHEDORY_ SUPER,Nhandeara,SP,2018-06-08,17820.0000000
43388850255,LILTURYDO_ANDARD,Confresa,MT,2018-06-19,70740.0000000
27600760239,LILTURYDO_ RW-85,Cabeceira Grande,MG,2018-09-27,88220.8800000
28600170240,LILTURYDO_RW-110,Goianésia do Pará,PA,2018-07-31,113400.0000000
21608120231,DIOKRIBUI_DER 20,Goiatuba,GO,2018-05-28,21600.0000000
27643110239,LILTURYDO_ RW-65,Pium,TO,2018-07-27,75600.0000000
28600170240,LILTURYDO_RW-110,Arraias,TO,2018-08-24,114966.0000000
32641170241,LILTURYDO_W-110T,Arraias,TO,2020-05-27,111348.0000000
24609310234,DIOKRIBUI_ 75 SC,Bodoquena,MS,2018-09-27,52671.6000000
27477740241,LILTURYDO_INI 16,Catiguá,SP,2018-06-15,28313.2800000
28600170240,LILTURYDO_RW-110,Marianópolis do Tocantins,TO,2018-08-08,117720.0000000
28645170240,LILTURYDO_RW-85T,Juara,MT,2018-08-13,88020.0000000
27477740241,LILTURYDO_INI 16,Novo Mundo,MT,2018-07-16,27907.2000000
19653100228,VERTICYL _ICCOLA,Novo Mundo,MT,2020-07-03,45090.0000000
27477740241,LILTURYDO_INI 16,Itaguara,MG,2018-07-24,24570.0000000
28616030240,LILTURYDO_RW-85T,Lassance,MG,2018-08-24,91800.0000000
27600800239,LILTURYDO_ RW-85,Castanheira,MT,2018-08-29,84917.9484000
27600800239,LILTURYDO_ RW-85,Castanheira,MT,2018-09-25,84917.7000000
28600170240,LILTURYDO_RW-110,Palmeiras de Goiás,GO,2018-08-30,110160.0000000
36634000247,LILTURYDO_ HYDRO,Álvares Machado,SP,2018-09-06,305100.0000000
26675690237,LILTURYDO_IW 270,Álvares Machado,SP,2019-12-18,270000.0000000
26675690237,LILTURYDO_IW 270,Álvares Machado,SP,2020-10-02,270000.0000000
31600160240,LILTURYDO_RW-110,Osasco,SP,2018-06-18,87677.9370000
21608080231,DIOKRIBUI_DER 20,São João da Ponte,MG,2018-06-28,17680.1400000
28645170240,LILTURYDO_RW-85T,Ji-Paraná,RO,2018-09-11,71766.0000000
28645180240,LILTURYDO_RW-85T,Unaí,MG,2018-08-30,84780.0000000
32641170241,LILTURYDO_W-110T,São Desidério,BA,2018-08-22,98118.0000000
27602330239,LILTURYDO_ RW-65,Ji-Paraná,RO,2018-09-11,64908.0000000
27601630239,LILTURYDO_ 65 AC,Caiapônia,GO,2018-08-14,72900.0000000
28628530239,LILTURYDO_ 40 AC,Araxá,MG,2018-08-14,52380.0000000
20601990231,LOIHEDORY_ 150AP,Santa Isabel do Pará,PA,2018-09-14,33750.0000000
27602330239,LILTURYDO_ RW-65,Iturama,MG,2018-09-20,64800.0000000
10599860229,LYNCYDORY_C-8511,Iturama,MG,2018-09-26,66420.0000000
31644790240,LILTURYDO_RW-85T,Piracanjuba,GO,2018-09-13,82080.0000000
27612110239,LILTURYDO_ 80 AC,Alexânia,GO,2018-10-30,90180.0000000
28645170240,LILTURYDO_RW-85T,Nova Nazaré,MT,2018-08-29,86346.0000000
32646300241,LILTURYDO_W-110T,Campo Novo do Parecis,MT,2018-09-18,94095.0000000
25624390237,LILTURYDO_IW 100,Arraias,TO,2018-09-28,73764.0000000
24609320234,DIOKRIBUI_ 75 SC,Carlinda,MT,2018-09-20,46305.0000000
31644790240,LILTURYDO_RW-85T,Nova Crixás,GO,2018-09-24,67500.0000000
24646870236,LILTURYDO_MIW 80,São Luís do Paraitinga,SP,2018-10-30,63274.5000000
24609340234,DIOKRIBUI_ 75 SC,Canaã dos Carajás,PA,2018-08-06,51300.0000000
20601130231,LOIHEDORY_ 180AP,Canaã dos Carajás,PA,2018-08-06,35100.0000000
21618400230,LILTURYDO_ RW-40,São José do Rio Preto,SP,2018-10-02,47088.0000000
25453920237,LILTURYDO_IW 120,São José do Rio Preto,SP,2018-11-08,72576.0000000
19613080228,VERTICYL _ICCOLA,São José do Rio Preto,SP,2020-02-04,38340.0000000
30600770239,LILTURYDO_ RW-85,São Paulo,SP,2018-09-17,72360.0000000
24509080234,DIOKRIBUI_ 45 SC,Nova Lacerda,MT,2018-08-13,26460.0000000
19613080228,VERTICYL _ICCOLA,Tietê,SP,2018-08-23,37800.0000000
36634000247,LILTURYDO_ HYDRO,Cáceres,MT,2018-10-29,259200.0000000
27602330239,LILTURYDO_ RW-65,Nova Guarita,MT,2018-10-15,71820.0000000
43388850255,LILTURYDO_ANDARD,Vacaria,RS,2018-09-05,57264.7320000
27601640239,LILTURYDO_ 65 AC,Vacaria,RS,2018-12-13,63104.4000000
29639600241,LILTURYDO_W-110T,Vera,MT,2018-10-05,113400.0000000
30686970241,LILTURYDO_W-175T,Vera,MT,2020-08-19,168895.8000000
21541760231,DIOKRIBUI_DER 20,Quirinópolis,GO,2018-08-24,14040.0000000
28657770240,LILTURYDO_RW-65T,Quirinópolis,GO,2020-05-18,71280.0000000
25617980236,LILTURYDO_MIW 40,Águas de Santa Bárbara,SP,2018-09-21,45144.0000000
21608110231,DIOKRIBUI_DER 20,Maracaju,MS,2018-09-19,19483.2000000
31520890250,LYNCYDORY_. 2015,Tucano,BA,2018-10-25,28620.0000000
27601620239,LILTURYDO_ 65 AC,Tucano,BA,2018-12-18,69120.0000000
32641170241,LILTURYDO_W-110T,Alto Garças,MT,2018-11-22,99719.3160000
21681950232,LILTURYDO_W-200T,Alto Garças,MT,2020-03-13,174150.0000000
43388850255,LILTURYDO_ANDARD,Colorado do Oeste,RO,2018-09-21,59035.8240000
28473540239,LILTURYDO_ 25 CR,Palmeira,PR,2018-11-14,31590.0000000
27602330239,LILTURYDO_ RW-65,Campos Novos Paulista,SP,2018-11-13,64800.0000000
28679460240,LILTURYDO_RW-85T,Campos Novos Paulista,SP,2020-01-31,72900.0000000
28473540239,LILTURYDO_ 25 CR,Cândido Mota,SP,2018-09-12,32400.0000000
28600170240,LILTURYDO_RW-110,Guarantã do Norte,MT,2019-03-07,109015.2000000
43388850255,LILTURYDO_ANDARD,Vacaria,RS,2018-10-03,65070.0000000
28600240239,LILTURYDO_ 40 AC,Guarapuava,PR,2018-10-17,54000.0000000
27600650238,LOIHEDORY_ SUPER,Bofete,SP,2018-10-26,21060.0000000
20601170231,LOIHEDORY_ 180AP,São Mateus do Sul,PR,2018-12-17,32400.0000000
27602330239,LILTURYDO_ RW-65,Diamantino,MT,2018-10-30,72664.0200000
25453920237,LILTURYDO_IW 120,Carambeí,PR,2018-12-03,81432.0000000
32650430241,LILTURYDO_W-110T,Jaciara,MT,2018-11-09,99849.7800000
28645170240,LILTURYDO_RW-85T,Tabaporã,MT,2018-11-01,83700.0000000
27600650238,LOIHEDORY_ SUPER,Jaú,SP,2018-09-20,20952.0000000
27600650238,LOIHEDORY_ SUPER,Jaú,SP,2019-11-22,20790.0000000
28651000239,LILTURYDO_ 40 AC,Irati,PR,2018-10-24,48238.7400000
28600210239,LILTURYDO_ 25 AC,Alto Feliz,RS,2018-09-26,46203.4800000
10599840229,LYNCYDORY_C-8511,Formiga,MG,2018-12-20,58860.0000000
27602330239,LILTURYDO_ RW-65,Bastos,SP,2019-01-31,79704.0000000
24608330234,DIOKRIBUI_ 45 SC,Bastos,SP,2019-01-31,44712.0000000
21630460231,DIOKRIBUI_DER 20,Avaré,SP,2018-10-04,18900.0000000
21630460231,DIOKRIBUI_DER 20,Peixe,TO,2018-11-09,18900.0000000
27477740241,LILTURYDO_INI 16,Capelinha,MG,2018-11-20,27000.0000000
24666710234,DIOKRIBUI_ 75 SC,Juína,MT,2020-05-04,43140.6000000
24666710234,DIOKRIBUI_ 75 SC,Nova Canaã do Norte,MT,2020-05-04,43140.6000000
21691710231,DIOKRIBUI_DER 20,Juína,MT,2020-06-10,18414.0000000
21691710231,DIOKRIBUI_DER 20,Juína,MT,2020-07-15,18414.0000000
21630460231,DIOKRIBUI_DER 20,Torixoréu,MT,2018-11-13,21060.0000000
21599920240,LYNCYDORY_NIZADA,São Paulo,SP,2018-10-15,42605.4600000
27600800239,LILTURYDO_ RW-85,São Felipe d'Oeste,RO,2019-02-15,81000.0000000
24638950236,LILTURYDO_MIW 80,Tupã,SP,2018-10-22,55890.0000000
24509080234,DIOKRIBUI_ 45 SC,Juara,MT,2018-10-17,24300.0000000
27627430239,LILTURYDO_ RW-85,Rolim de Moura,RO,2019-01-21,78408.0000000
26660030237,LILTURYDO_IW 270,Rio Verde,GO,2019-04-24,297567.0000000
29652310241,LILTURYDO_W-110T,Paranavaí,PR,2020-06-15,99630.0000000
19418150228,VERTICYL _ICCOLA,Lafaiete Coutinho,BA,2019-04-02,21600.0000000
20601120231,LOIHEDORY_ 180AP,Araputanga,MT,2019-01-22,31050.0000000
28600170240,LILTURYDO_RW-110,Jumirim,SP,2018-12-21,98658.0000000
28607920240,LILTURYDO_RW-110,Jumirim,SP,2019-12-19,99090.0000000
24608460234,DIOKRIBUI_ 45 SC,Campo Grande,MS,2019-02-15,41182.9920000
27600800239,LILTURYDO_ RW-85,Campo Grande,MS,2020-07-21,68904.0000000
29653240240,LILTURYDO_RW-150,Jataizinho,PR,2018-12-10,153873.0000000
32641170241,LILTURYDO_W-110T,Jataizinho,PR,2019-08-05,107730.0000000
15664590227,VERTICYL _T TWIN,Terenos,MS,2019-05-10,135000.0000000
26471620238,LILTURYDO_W 65CR,Tiros,MG,2018-11-22,48600.0000000
21608110231,DIOKRIBUI_DER 20,Alta Floresta,MT,2020-02-18,19494.0000000
24622910236,LILTURYDO_MIW 80,Rinópolis,SP,2019-02-12,74898.0000000
24646870236,LILTURYDO_MIW 80,Capitão Poço,PA,2019-01-18,64800.0000000
10599860229,LYNCYDORY_C-8511,Sapezal,MT,2019-05-09,66258.0000000
30656280241,LILTURYDO_W-200T,Sapezal,MT,2019-05-09,221859.0000000
27600800239,LILTURYDO_ RW-85,Assis,SP,2019-01-17,69174.0000000
19656980228,VERTICYL _ICCOLA,Coqueiral,MG,2019-05-08,45630.0000000
28659480239,LILTURYDO_ 40 AC,Vista Alegre,RS,2019-02-07,63180.0000000
29656310241,LILTURYDO_M-120T,Sertanópolis,PR,2019-05-02,53730.0000000
20601950231,LOIHEDORY_ 150AP,Brasília,DF,2018-12-17,31320.0000000
20601130231,LOIHEDORY_ 180AP,Brasília,DF,2020-02-19,36774.0000000
21427000227,VYGYO FOR_T 9000,Brasília,DF,2020-02-19,25920.0000000
28628530239,LILTURYDO_ 40 AC,Carmo do Rio Claro,MG,2019-03-12,62100.0000000
28645170240,LILTURYDO_RW-85T,Diamantino,MT,2019-02-19,78894.0000000
19613070228,VERTICYL _ICCOLA,Jaborandi,BA,2019-02-12,44766.0000000
20658180231,LILTURYDO_RW-150,São Borja,RS,2019-03-08,139212.0000000
30639900239,LILTURYDO_ RW-65,São José do Rio Preto,SP,2019-06-07,53967.6000000
19639160228,VERTICYL _ICCOLA,Nova Prata,RS,2019-03-22,34435.8000000
26659530237,LILTURYDO_IW 270,Gouvelândia,GO,2019-04-04,306063.3600000
19613070228,VERTICYL _ICCOLA,Jataúba,PE,2019-06-25,44388.0000000
27600650238,LOIHEDORY_ SUPER,Jataúba,PE,2019-08-30,21762.0000000
28657770240,LILTURYDO_RW-65T,Bom Despacho,MG,2019-01-31,62654.5800000
28645170240,LILTURYDO_RW-85T,Bom Despacho,MG,2019-05-17,73990.8000000
29674680241,LILTURYDO_M-90 T,Bom Despacho,MG,2019-11-06,43848.0000000
19653100228,VERTICYL _ICCOLA,Bom Despacho,MG,2020-03-13,34830.0000000
30677290239,LILTURYDO_ VM-50,Bom Despacho,MG,2020-05-26,33723.0000000
24623530236,LILTURYDO_MIW 65,Bom Despacho,MG,2020-07-31,41968.8000000
23697680232,LILTURYDO_W-110C,Bom Despacho,MG,2020-09-24,98247.6000000
21495170240,LYNCYDORY_O 2014,Arraias,TO,2019-03-26,29160.0000000
10599840229,LYNCYDORY_C-8511,Arraias,TO,2020-01-31,69660.0000000
30692730241,LILTURYDO_W-150E,Arraias,TO,2020-07-08,215676.0000000
29660180240,LILTURYDO_RW-150,Conceição das Alagoas,MG,2019-02-28,148500.0000000
24638950236,LILTURYDO_MIW 80,São Bento do Una,PE,2019-03-28,63180.0000000
24662220236,LILTURYDO_MIW 80,São Bento do Una,PE,2019-12-11,63180.0000000
19653100228,VERTICYL _ICCOLA,Santa Cruz do Rio Pardo,SP,2020-03-16,49572.0000000
27600800239,LILTURYDO_ RW-85,Teodoro Sampaio,SP,2019-08-09,84780.0000000
18599800231,LILTURYDO_RW-150,Rosana,SP,2019-04-15,151254.0000000
24622910236,LILTURYDO_MIW 80,Bastos,SP,2019-02-14,74898.0000000
24609320234,DIOKRIBUI_ 75 SC,Bastos,SP,2019-02-28,62910.0000000
27600660238,LOIHEDORY_ SUPER,Rio Verde,GO,2019-04-12,24300.0000000
25661820236,LILTURYDO_MIW 40,Avaré,SP,2019-03-19,41580.0000000
31600160240,LILTURYDO_RW-110,Martinópolis,SP,2019-05-14,91800.0000000
24609320234,DIOKRIBUI_ 75 SC,Senador Guiomard,AC,2019-04-25,53946.0000000
24609320234,DIOKRIBUI_ 75 SC,Senador Guiomard,AC,2019-04-25,53946.0000000
27600660238,LOIHEDORY_ SUPER,Dois Vizinhos,PR,2019-04-10,21170.7000000
10599850229,LYNCYDORY_C-8511,Santa Isabel do Pará,PA,2019-03-19,69552.0000000
10599850229,LYNCYDORY_C-8511,Santa Isabel do Pará,PA,2019-10-28,69552.0000000
10599860229,LYNCYDORY_C-8511,Porto Barreiro,PR,2019-03-15,77220.0000000
29662920240,LILTURYDO_RW-150,Formoso do Araguaia,TO,2019-06-24,157410.0000000
22327200233,SEGYDORY _O 2000,Nova Maringá,MT,2019-04-09,15292.8000000
20601170231,LOIHEDORY_ 180AP,Barra do Corda,MA,2019-05-22,36450.0000000
27662140239,LILTURYDO_ RW-85,Buritis,RO,2019-06-07,76464.0000000
36664120247,LILTURYDO_ HYDRO,Nobres,MT,2019-05-24,204710.2200000
27600000238,LOIHEDORY_ SUPER,Água Doce,SC,2019-05-27,25725.6000000
28650990240,LILTURYDO_RW-65T,Porto Estrela,MT,2019-06-05,73980.0000000
20601160231,LOIHEDORY_ 180AP,Malhada,BA,2019-05-14,38880.0000000
20601990231,LOIHEDORY_ 150AP,Cantagalo,RJ,2019-05-14,35910.0000000
19418150228,VERTICYL _ICCOLA,Itapecerica,MG,2019-05-16,35100.0000000
29661050241,LILTURYDO_W-110T,São Domingos,GO,2019-06-28,114750.0000000
27628240239,LILTURYDO_ RW-85,Rosário Oeste,MT,2019-05-23,76302.0000000
27600100238,LOIHEDORY_ SUPER,Guaíba,RS,2019-05-09,25596.0000000
31665430240,LILTURYDO_RW-65T,Guarani de Goiás,GO,2019-05-28,72900.0000000
